1019,0.10,0.05,1.02,0.00,0.00,0.04
1021,0.10,0.05,1.02,0.00,0.00,0.04
1023,0.10,0.05,1.04,0.00,0.00,0.03
1025,0.10,0.05,1.04,0.00,0.00,0.02
1027,0.10,0.05,1.04,0.00,0.00,0.02
1029,0.10,0.05,1.04,0.00,0.00,0.03
1031,0.10,0.05,1.05,0.00,0.00,0.02
1033,0.10,0.05,1.04,0.00,0.00,0.02
1035,0.10,0.05,1.03,0.00,0.00,0.03
1037,0.10,0.05,1.03,0.00,0.00,0.04
1039,0.10,0.05,1.03,0.00,0.00,0.04
1041,0.10,0.05,1.03,0.00,0.00,0.04
1043,0.10,0.05,1.02,0.00,0.00,0.03
1045,0.10,0.05,1.04,0.00,0.00,0.04
1047,0.10,0.05,1.04,0.00,0.00,0.02
1049,0.10,0.05,1.03,0.00,0.00,0.04
1051,0.10,0.05,1.03,0.00,0.00,0.02
1053,0.10,0.05,1.01,0.00,0.00,0.06
1055,0.10,0.05,1.03,0.00,0.00,0.03
1057,0.10,0.05,1.04,0.00,0.00,0.02
1059,0.10,0.05,1.03,0.00,0.00,0.03
1061,0.10,0.05,1.03,0.00,0.00,0.02
1063,0.10,0.05,1.03,0.00,0.00,0.02
1066,0.10,0.05,1.04,0.00,0.00,0.03
1068,0.10,0.05,1.02,0.00,0.00,0.04
1070,0.10,0.05,1.02,0.00,0.00,0.03
1072,0.10,0.05,1.03,0.00,0.00,0.03
1074,0.10,0.05,1.03,0.00,0.00,0.02
1076,0.10,0.05,1.03,0.00,0.00,0.04
1078,0.10,0.05,1.02,0.00,0.00,0.04
1080,0.10,0.05,1.02,0.00,0.00,0.04
1082,0.10,0.05,1.04,0.00,0.00,0.03
1084,0.10,0.05,1.01,0.00,0.00,0.04
1086,0.10,0.05,1.03,0.00,0.00,0.03
1088,0.10,0.05,1.01,0.00,0.00,0.04
1090,0.10,0.05,1.03,0.00,0.00,0.03
1092,0.10,0.05,1.03,0.00,0.00,0.03
1094,0.10,0.05,1.02,0.00,0.00,0.04
1096,0.10,0.05,1.03,0.00,0.00,0.03
1098,0.10,0.05,1.03,0.00,0.00,0.03
